id,name,lat,lon,created_at,updated_at
677,Entrada 24 de Diciembre,9.100783,-79.359097,2015-04-27 18:30:40 UTC,2015-04-27 18:30:40 UTC
679,Estadio Rommel Fernandez I,9.036643,-79.471257,2015-04-27 19:48:48 UTC,2015-04-27 19:48:48 UTC
680,Plaza Carolina I,9.029798,-79.477673,2015-04-27 19:50:56 UTC,2015-04-27 19:50:56 UTC
681,Súper 99 Río Abajo I,9.013459,-79.501126,2015-04-27 19:51:55 UTC,2015-04-27 19:51:55 UTC
682,Depósitos de Panamá I,9.00797,-79.508057,2015-04-27 19:52:54 UTC,2015-04-27 19:52:54 UTC
683,12 de Octubre,9.009771,-79.506211,2015-04-27 19:53:12 UTC,2015-04-27 19:53:12 UTC
684,Universidad Latinoamericana de Ciencia y Tecnología ULACIT I,9.006698,-79.509773,2015-04-27 19:54:54 UTC,2015-04-27 19:54:54 UTC
685,Antigua Pepsi I,9.004494,-79.513271,2015-04-27 19:55:10 UTC,2015-04-27 19:55:10 UTC
686,Chivo I,9.072412,-79.523882,2015-04-27 20:14:26 UTC,2015-04-27 20:14:26 UTC
687,ULAPS I,9.079637,-79.527283,2015-04-27 20:15:52 UTC,2015-04-27 20:15:52 UTC
688,El Palmar I,9.085697,-79.529278,2015-04-27 20:16:06 UTC,2015-04-27 20:16:06 UTC
689,Las Lajas I,9.087943,-79.532089,2015-04-27 20:16:21 UTC,2015-04-27 20:16:21 UTC
690,Gonzalillo I,9.09413,-79.532754,2015-04-27 20:16:43 UTC,2015-04-27 20:16:43 UTC
691,Escuela Francisco Beckman,9.098537,-79.53269,2015-04-27 20:17:25 UTC,2015-04-27 20:17:25 UTC
692,Villa Flora I,9.103453,-79.535265,2015-04-27 20:17:46 UTC,2015-04-27 20:17:46 UTC
693,La Cabima I,9.107457,-79.537132,2015-04-27 20:18:08 UTC,2015-04-27 20:18:08 UTC
694,Linda Vista Alcalde Díaz,9.125445,-79.553075,2015-04-27 20:25:02 UTC,2015-04-27 20:25:02 UTC
695,Calle 4 Ciudad Bolívar I,9.121361,-79.54483,2015-04-27 20:28:03 UTC,2015-04-27 20:28:03 UTC
115,Banco Nacional de Panamá Milla 8 I,9.06632,-79.517369,2015-04-07 02:27:18 UTC,2015-04-27 20:31:48 UTC
696,Banco Nacional de Panamá Milla 8 R,9.066611,-79.51708,2015-04-27 20:32:14 UTC,2015-04-27 20:32:14 UTC
697,Entrada Tinajitas,9.062802,-79.510052,2015-04-27 20:53:23 UTC,2015-04-27 20:53:23 UTC
701,Domo I,8.98152,-79.546788,2015-04-27 21:39:46 UTC,2015-04-27 21:39:46 UTC
702,Tecnasa R,8.97673,-79.539685,2015-04-27 21:40:46 UTC,2015-04-27 21:40:46 UTC
703,Tecnasa I,8.978107,-79.540071,2015-04-27 21:41:02 UTC,2015-04-27 21:41:02 UTC
698,Villa Las Cumbres I,9.109147,-79.547995,2015-04-27 20:55:11 UTC,2015-04-27 21:55:12 UTC
699,San Roque I,9.109941,-79.550967,2015-04-27 20:57:34 UTC,2015-04-27 21:55:23 UTC
704,Alcalde Díaz I,9.110148,-79.555811,2015-04-27 21:56:58 UTC,2015-04-27 22:56:50 UTC
705,Fábrica de Baldosas I,9.113262,-79.562833,2015-04-27 21:57:35 UTC,2015-04-27 22:59:27 UTC
706,Panatro I,9.118411,-79.570606,2015-04-27 23:04:12 UTC,2015-04-27 23:04:12 UTC
707,Buenos Aires I,9.176457,-79.61616,2015-04-27 23:07:49 UTC,2015-04-27 23:07:49 UTC
708,Cancha Chilibre R,9.187048,-79.613671,2015-04-27 23:24:21 UTC,2015-04-27 23:24:25 UTC
709,Chilibre Centro Interno R,9.152541,-79.617941,2015-04-27 23:26:19 UTC,2015-04-27 23:26:19 UTC
710,El Sucre R,9.15718,-79.616718,2015-04-27 23:27:03 UTC,2015-04-27 23:27:03 UTC
711,Cancha Chilibre I,9.18564,-79.613714,2015-04-27 23:38:48 UTC,2015-04-27 23:38:48 UTC
712,Iglesia Chilibre I,9.18565,-79.610453,2015-04-27 23:39:29 UTC,2015-04-27 23:39:29 UTC
713,Iglesia Chilibre R,9.184464,-79.611783,2015-04-27 23:39:42 UTC,2015-04-27 23:39:42 UTC
714,Las Vegas Interno R,9.16523,-79.615173,2015-04-27 23:42:55 UTC,2015-04-27 23:42:55 UTC
715,Torres de Chilibre R,9.174551,-79.609509,2015-04-27 23:43:16 UTC,2015-04-27 23:43:16 UTC
716,Grupo ORBE R,9.142944,-79.61556,2015-04-27 23:45:09 UTC,2015-04-27 23:45:09 UTC
717,Maria Eugenia R,9.15218,-79.617834,2015-04-27 23:46:10 UTC,2015-04-27 23:46:10 UTC
345,Los Pinos I,9.065557,-79.501587,2015-04-07 02:27:19 UTC,2015-04-28 12:22:53 UTC
718,Los Pinos R,9.065403,-79.501812,2015-04-28 12:23:10 UTC,2015-04-28 12:23:10 UTC
719,La Vilca I,9.063115,-79.497449,2015-04-28 12:23:31 UTC,2015-04-28 12:23:31 UTC
725,Corregiduría de Mano de Piedra I,9.059322,-79.491996,2015-04-28 12:28:51 UTC,2015-04-28 12:28:51 UTC
726,Cerro Batea R,9.063465,-79.495504,2015-04-28 12:31:00 UTC,2015-04-28 12:31:00 UTC
727,Tortimasa R,9.065552,-79.49353,2015-04-28 12:32:05 UTC,2015-04-28 12:32:05 UTC
728,Escuela Torrijos Carter R,9.068767,-79.492328,2015-04-28 12:32:44 UTC,2015-04-28 12:32:44 UTC
720,Entrada Mano de Piedra R,9.062744,-79.492854,2015-04-28 12:24:06 UTC,2015-04-28 12:41:10 UTC
724,T de Urracá R,9.071342,-79.489303,2015-04-28 12:27:39 UTC,2015-04-28 12:33:35 UTC
723,Valle de Urracá I,9.067999,-79.48772,2015-04-28 12:25:18 UTC,2015-04-28 12:33:58 UTC
722,La Paz I,9.064752,-79.488342,2015-04-28 12:24:51 UTC,2015-04-28 12:34:11 UTC
721,Policía Mano de Piedra R,9.063565,-79.490413,2015-04-28 12:24:29 UTC,2015-04-28 12:34:44 UTC
729,La Fula R,9.067401,-79.502108,2015-04-28 12:49:42 UTC,2015-04-28 12:49:42 UTC
338,Entrada de Mano de Piedra I,9.062183,-79.492468,2015-04-07 02:27:19 UTC,2015-04-28 12:41:04 UTC
730,Entrada el Pueblito I,9.069112,-79.503137,2015-04-28 12:50:22 UTC,2015-04-28 12:50:22 UTC
731,El Valle San Isidro R,9.06801,-79.506581,2015-04-28 12:52:48 UTC,2015-04-28 12:52:48 UTC
732,El Pueblito I,9.06979,-79.506066,2015-04-28 12:53:25 UTC,2015-04-28 12:53:25 UTC
733,Policlínica Generoso Guardia I,9.071935,-79.505283,2015-04-28 12:54:24 UTC,2015-04-28 12:54:24 UTC
700,Entrada Ciudad Bolívar,9.109512,-79.542947,2015-04-27 21:04:21 UTC,2015-04-28 13:43:54 UTC
734,Nazareno R,9.063851,-79.431152,2015-04-28 14:37:02 UTC,2015-04-28 14:37:02 UTC
735,Rana de Oro R,9.071093,-79.426185,2015-04-28 14:39:49 UTC,2015-04-28 14:39:57 UTC
661,Grill 50,8.993595,-79.516511,2015-04-27 18:08:49 UTC,2015-04-28 22:50:58 UTC
662,Marianela,8.995619,-79.51399,2015-04-27 18:09:05 UTC,2015-04-28 22:51:07 UTC
669,Graphic Shop,8.996562,-79.503416,2015-04-27 18:17:46 UTC,2015-04-28 22:51:32 UTC
666,Motores Japoneses,8.993876,-79.499393,2015-04-27 18:10:57 UTC,2015-04-28 22:51:43 UTC
678,Don Bosco R,9.062177,-79.422441,2015-04-27 18:46:13 UTC,2015-05-03 16:44:10 UTC
737,San Joaquín I,9.070028,-79.42347,2015-04-28 14:42:22 UTC,2015-04-28 14:42:22 UTC
736,Villa Lobos I,9.069864,-79.42913,2015-04-28 14:40:23 UTC,2015-04-28 14:43:47 UTC
738,Escuela Melchor Lasso R,9.116504,-79.544395,2015-04-28 16:47:12 UTC,2015-04-28 16:47:12 UTC
739,Santa Teresa I,9.126864,-79.545704,2015-04-28 16:49:23 UTC,2015-04-28 16:49:23 UTC
740,Avenida Francisco Paredes I,9.134618,-79.550575,2015-04-28 16:51:17 UTC,2015-04-28 16:51:17 UTC
451,Avenida Francisco Paredes R,9.134899,-79.550296,2015-04-07 02:27:19 UTC,2015-04-28 16:51:26 UTC
741,Villa Bolivariana I,9.136053,-79.552919,2015-04-28 16:52:21 UTC,2015-04-28 16:52:21 UTC
742,Calle 7 Ciudad Bolívar I,9.123766,-79.544755,2015-04-28 16:57:36 UTC,2015-04-28 16:59:58 UTC
743,Villa Gabriela R,9.027965,-79.488434,2015-04-28 18:06:28 UTC,2015-04-28 18:06:28 UTC
745,Villa Guadalupe R,9.032298,-79.491797,2015-04-28 18:07:23 UTC,2015-04-28 18:07:23 UTC
747,Parque Automotor R,9.038529,-79.489882,2015-04-28 18:08:00 UTC,2015-04-28 18:11:52 UTC
746,Automotor R,9.034773,-79.488487,2015-04-28 18:07:41 UTC,2015-04-28 18:12:03 UTC
744,Entrada Rooselvet R,9.03144,-79.491427,2015-04-28 18:06:57 UTC,2015-04-28 18:12:23 UTC
748,Escuela Estado de Israel R,9.038529,-79.492264,2015-04-28 18:08:16 UTC,2015-04-28 18:12:50 UTC
749,FarmaNet R,9.038719,-79.493036,2015-04-28 18:13:13 UTC,2015-04-28 18:13:13 UTC
750,Biblioteca Omar Torrijos R,9.041548,-79.492682,2015-04-28 18:13:34 UTC,2015-04-28 18:13:34 UTC
753,La Pesa R,9.047598,-79.500579,2015-04-28 18:15:22 UTC,2015-04-28 18:15:22 UTC
754,Escuela Carlos A. Mendoza R,9.046136,-79.499044,2015-04-28 18:16:35 UTC,2015-04-28 18:16:35 UTC
755,SUNTRACS R,9.043991,-79.498379,2015-04-28 18:16:52 UTC,2015-04-28 18:16:52 UTC
751,Salida Calle O R,9.043074,-79.492334,2015-04-28 18:13:58 UTC,2015-04-28 18:18:06 UTC
756,Entrada Calle O R,9.042121,-79.495976,2015-04-28 18:18:38 UTC,2015-04-28 18:18:38 UTC
757,Calle O R,9.043013,-79.494833,2015-04-28 18:18:53 UTC,2015-04-28 18:18:53 UTC
759,Corregiduría de Veranillo R,9.035435,-79.49883,2015-04-28 18:34:54 UTC,2015-04-28 18:34:54 UTC
758,Ministerio de Salud MINSA Veranillo R,9.032807,-79.499989,2015-04-28 18:34:32 UTC,2015-04-28 18:36:40 UTC
760,Calle Z I,9.047281,-79.50045,2015-04-28 18:42:12 UTC,2015-04-28 18:42:12 UTC
761,Escuela Carlos A. Mendoza I,9.045124,-79.499248,2015-04-28 18:42:43 UTC,2015-04-28 18:42:43 UTC
762,SUNTRACS I,9.04372,-79.498637,2015-04-28 18:43:01 UTC,2015-04-28 18:43:01 UTC
763,Entrada Calle O I,9.041729,-79.496834,2015-04-28 18:43:59 UTC,2015-04-28 18:43:59 UTC
764,Calle O I,9.04283,-79.494399,2015-04-28 18:44:10 UTC,2015-04-28 18:44:10 UTC
765,Salida Calle O I,9.042385,-79.492886,2015-04-28 18:44:30 UTC,2015-04-28 18:44:30 UTC
766,Biblioteca Omar Torrijos I,9.041284,-79.492961,2015-04-28 18:44:48 UTC,2015-04-28 18:44:48 UTC
767,Policlínica María Valdés I,9.038052,-79.49501,2015-04-28 18:45:15 UTC,2015-04-28 18:45:15 UTC
768,Veranillo Circunvalación I,9.037596,-79.49706,2015-04-28 18:45:36 UTC,2015-04-28 18:45:36 UTC
769,Corregiduría de Veranillo I,9.036123,-79.498765,2015-04-28 18:45:57 UTC,2015-04-28 18:45:57 UTC
770,Banco Nacional de Veranillo I,9.034386,-79.499924,2015-04-28 18:46:20 UTC,2015-04-28 18:46:20 UTC
795,Ceciliio Castillero I,9.043371,-79.416019,2015-05-03 21:14:41 UTC,2015-05-03 21:46:47 UTC
752,Calle Z R,9.048859,-79.502048,2015-04-28 18:14:52 UTC,2015-04-28 18:49:00 UTC
771,Calle Z I,9.048626,-79.502295,2015-04-28 18:48:45 UTC,2015-04-28 18:49:42 UTC
772,Escuela Santiago de la Guardia R,9.073832,-79.511173,2015-04-28 20:36:51 UTC,2015-04-28 20:36:51 UTC
773,Entrada del Valle de San Isidro I,9.070976,-79.506726,2015-04-28 20:59:59 UTC,2015-04-28 20:59:59 UTC
774,Colegio Richard,8.981541,-79.514623,2015-04-28 21:59:23 UTC,2015-04-28 21:59:23 UTC
798,Calle Circunvalación R,9.045779,-79.4133,2015-05-03 21:47:58 UTC,2015-05-03 21:47:58 UTC
777,Instituto Justo Arosemena R,8.987179,-79.506018,2015-04-28 22:00:38 UTC,2015-04-28 22:03:15 UTC
776,Kyocera R,8.986861,-79.509103,2015-04-28 22:00:10 UTC,2015-04-28 22:06:17 UTC
775,Multiplaza I,8.985923,-79.51215,2015-04-28 21:59:46 UTC,2015-04-28 22:06:47 UTC
778,Atlapa R,8.987687,-79.501898,2015-04-28 22:01:35 UTC,2015-04-28 22:07:02 UTC
779,Jimmy R,8.992011,-79.49839,2015-04-28 22:08:02 UTC,2015-04-28 22:09:08 UTC
780,Jimmy I,8.991163,-79.498615,2015-04-28 22:08:19 UTC,2015-04-28 22:09:17 UTC
781,Calle 39 Este,8.971627,-79.529901,2015-04-28 22:17:37 UTC,2015-04-28 22:17:37 UTC
663,Caja Seguro Social San Francisco,8.996615,-79.510712,2015-04-27 18:09:25 UTC,2015-04-28 22:51:16 UTC
664,Parque Omar,8.997283,-79.506834,2015-04-27 18:09:39 UTC,2015-04-28 22:51:24 UTC
782,Parque de Alicante,9.079129,-79.409437,2015-04-28 23:44:22 UTC,2015-04-28 23:44:22 UTC
783,Punta Pacífica,8.971558,-79.506254,2015-04-29 01:27:11 UTC,2015-04-29 02:42:48 UTC
784,Calle 1C I,9.059031,-79.419662,2015-05-03 17:01:08 UTC,2015-05-03 17:01:08 UTC
785,Calle 3B I,9.056721,-79.418128,2015-05-03 17:01:40 UTC,2015-05-03 17:01:40 UTC
786,Calle 4 I,9.054459,-79.41801,2015-05-03 17:01:59 UTC,2015-05-03 17:01:59 UTC
787,Los Sauces I,9.052552,-79.418074,2015-05-03 17:02:20 UTC,2015-05-03 17:03:07 UTC
788,Calle 5C I,9.050576,-79.41714,2015-05-03 17:05:02 UTC,2015-05-03 17:05:02 UTC
789,Calle 6 I,9.051074,-79.414061,2015-05-03 17:05:25 UTC,2015-05-03 17:05:25 UTC
790,Vereda O I,9.042852,-79.409652,2015-05-03 21:03:12 UTC,2015-05-03 21:03:12 UTC
791,Vereda O I,9.042852,-79.409652,2015-05-03 21:03:12 UTC,2015-05-03 21:03:12 UTC
792,Vereda O I,9.042852,-79.409652,2015-05-03 21:03:12 UTC,2015-05-03 21:03:12 UTC
793,Villa Don Bosco R,9.041771,-79.406916,2015-05-03 21:03:40 UTC,2015-05-03 21:03:40 UTC
794,Versalles R,9.041808,-79.419817,2015-05-03 21:13:27 UTC,2015-05-03 21:13:27 UTC
796,Teremar R,9.049569,-79.408177,2015-05-03 21:19:09 UTC,2015-05-03 21:19:09 UTC
797,Avenida Primera R,9.047386,-79.410124,2015-05-03 21:20:49 UTC,2015-05-03 21:20:49 UTC
799,Calle Escandinavos I,9.047924,-79.410593,2015-05-03 21:58:07 UTC,2015-05-03 21:58:27 UTC
801,Calle N I,9.050576,-79.41346,2015-05-03 22:04:27 UTC,2015-05-03 22:07:48 UTC
800,Calle N R,9.050078,-79.412913,2015-05-03 22:04:07 UTC,2015-05-03 22:07:55 UTC
802,La Casa del Zink R,9.102552,-79.363743,2015-05-03 23:28:57 UTC,2015-05-03 23:28:57 UTC
